,iter,barcode_tot,n_barcodes,correlation,n_variants
1849,49,10,4,0.9773749566905927,25
1850,50,10,4,0.9767170166019167,25
1851,51,10,4,0.9706003343166965,25
1852,52,10,4,0.9607395272267483,25
1853,53,10,4,0.9714150013716389,25
1854,54,10,4,0.9730308083057168,25
1855,55,10,4,0.9767475552316425,25
1856,56,10,4,0.9626547911624244,25
1857,57,10,4,0.9813750870987816,25
1858,58,10,4,0.9574016033771522,25
1859,59,10,4,0.9780101017854445,25
1860,60,10,4,0.9821016657236805,25
1861,61,10,4,0.9661904077682784,25
1862,62,10,4,0.9772799776387121,25
1863,63,10,4,0.9767095114054656,25
1864,64,10,4,0.9714037934503902,25
1865,65,10,4,0.9770218978903903,25
1866,66,10,4,0.9580323842030216,25
1867,67,10,4,0.9347910143040464,25
1868,68,10,4,0.9711728667545347,25
1869,69,10,4,0.9753785018616945,25
1870,70,10,4,0.9662013138208383,25
1871,71,10,4,0.9558850119423441,25
1872,72,10,4,0.9679282425496183,25
1873,73,10,4,0.9773461826020622,25
1874,74,10,4,0.9775864176062657,25
1875,75,10,4,0.980922818837206,25
1876,76,10,4,0.9732825849637806,25
1877,77,10,4,0.9570263374918087,25
1878,78,10,4,0.9608412980207744,25
1879,79,10,4,0.9856842155514284,25
1880,80,10,4,0.9747311187013147,25
1881,81,10,4,0.9792602799697783,25
1882,82,10,4,0.9731562167168307,25
1883,83,10,4,0.9754069689521421,25
1884,84,10,4,0.9678542804870436,25
1885,85,10,4,0.975525701346396,25
1886,86,10,4,0.9719576747601957,25
1887,87,10,4,0.9723610314725599,25
1888,88,10,4,0.9668377728473394,25
1889,89,10,4,0.9595460088550462,25
1890,90,10,4,0.9733173042153346,25
1891,91,10,4,0.9745859222861059,25
1892,92,10,4,0.9337877682292378,25
1893,93,10,4,0.9668737714221659,25
1894,94,10,4,0.9832457115049502,25
1895,95,10,4,0.9346422868409644,25
1896,96,10,4,0.9702923782872326,25
1897,97,10,4,0.9684380644452267,25
1898,98,10,4,0.9630257467252705,25
1899,99,10,4,0.974420867410821,25
1900,0,10,5,0.9742426205598892,25
1901,1,10,5,0.9712476178125643,25
1902,2,10,5,0.9833222724119104,25
1903,3,10,5,0.9688522269262125,25
1904,4,10,5,0.9836852814578316,25
1905,5,10,5,0.9813697888703706,25
1906,6,10,5,0.9739846953624806,25
1907,7,10,5,0.9793799469592036,25
1908,8,10,5,0.9726124618244711,25
1909,9,10,5,0.9849160576136499,25
1910,10,10,5,0.9810515612046017,25
1911,11,10,5,0.9826739773572332,25
1912,12,10,5,0.972128012815325,25
1913,13,10,5,0.9810073965940257,25
1914,14,10,5,0.9762428992110919,25
1915,15,10,5,0.9744826398270915,25
1916,16,10,5,0.9799569266923154,25
1917,17,10,5,0.9499601592402054,25
1918,18,10,5,0.9838812369322782,25
1919,19,10,5,0.9770607758073419,25
1920,20,10,5,0.9805190550714387,25
1921,21,10,5,0.9850950105914924,25
1922,22,10,5,0.9857417884537415,25
1923,23,10,5,0.9805767393723634,25
1924,24,10,5,0.9800810325964329,25
1925,25,10,5,0.9779753698640946,25
1926,26,10,5,0.9774843148424629,25
1927,27,10,5,0.9736570554594237,25
1928,28,10,5,0.9761442680191191,25
1929,29,10,5,0.9612638500376505,25
1930,30,10,5,0.9821562437507373,25
1931,31,10,5,0.9816967461002049,25
1932,32,10,5,0.983719945466437,25
1933,33,10,5,0.9877953131477665,25
1934,34,10,5,0.9726715560659944,25
1935,35,10,5,0.9676334525741376,25
1936,36,10,5,0.9798513945272085,25
1937,37,10,5,0.9785702344105843,25
1938,38,10,5,0.9835749969268945,25
1939,39,10,5,0.9846772729560248,25
1940,40,10,5,0.968890854024377,25
1941,41,10,5,0.9644656323608515,25
1942,42,10,5,0.9839586489664346,25
1943,43,10,5,0.9809020976227868,25
1944,44,10,5,0.9760089263693973,25
1945,45,10,5,0.9763214169869494,25
1946,46,10,5,0.9774842340889597,25
1947,47,10,5,0.952602403788935,25
1948,48,10,5,0.969188051350976,25
1949,49,10,5,0.9792213227423389,25
1950,50,10,5,0.9662599505073138,25
1951,51,10,5,0.9813180644113396,25
1952,52,10,5,0.9574339324880184,25
1953,53,10,5,0.9842917158079865,25
1954,54,10,5,0.985194919744996,25
1955,55,10,5,0.9825220550503033,25
1956,56,10,5,0.9797875596842799,25
1957,57,10,5,0.980141310785931,25
1958,58,10,5,0.980729163576444,25
1959,59,10,5,0.9849722193548952,25
1960,60,10,5,0.9764074771780848,25
1961,61,10,5,0.9830273350639649,25
1962,62,10,5,0.9793880750287007,25
1963,63,10,5,0.9724649630424737,25
1964,64,10,5,0.9825491400600502,25
1965,65,10,5,0.9750642987559424,25
1966,66,10,5,0.9737447443667256,25
1967,67,10,5,0.9790525961775093,25
1968,68,10,5,0.9871098547095162,25
1969,69,10,5,0.974134274921265,25
1970,70,10,5,0.9629912950540634,25
1971,71,10,5,0.967110380034332,25
1972,72,10,5,0.9897347903406567,25
1973,73,10,5,0.981301935144406,25
1974,74,10,5,0.9620153003130032,25
1975,75,10,5,0.9737813097213844,25
1976,76,10,5,0.9637247396876547,25
1977,77,10,5,0.9742427793290548,25
1978,78,10,5,0.9832861090723422,25
1979,79,10,5,0.965176487358239,25
1980,80,10,5,0.9737931178490968,25
1981,81,10,5,0.9723186444682028,25
1982,82,10,5,0.9759849710397263,25
1983,83,10,5,0.9651838610728466,25
1984,84,10,5,0.9801009835528405,25
1985,85,10,5,0.9813046293109277,25
1986,86,10,5,0.9860134053695092,25
1987,87,10,5,0.9817767993193698,25
1988,88,10,5,0.971114644074722,25
1989,89,10,5,0.9660834736871768,25
1990,90,10,5,0.9653536949291425,25
1991,91,10,5,0.978979412187532,25
1992,92,10,5,0.9789569778341067,25
1993,93,10,5,0.9826341430736139,25
1994,94,10,5,0.9863607732799031,25
1995,95,10,5,0.9832524108789884,25
1996,96,10,5,0.9864561961867909,25
1997,97,10,5,0.9496855762364264,25
1998,98,10,5,0.9790783772590582,25
1999,99,10,5,0.9694620493316132,25
2000,0,10,6,0.9784985058484965,25
2001,1,10,6,0.9887677297600564,25
2002,2,10,6,0.9852797295019106,25
2003,3,10,6,0.9772143373874219,25
2004,4,10,6,0.9812941065545033,25
2005,5,10,6,0.9789864215432842,25
2006,6,10,6,0.9804165556704241,25
2007,7,10,6,0.9855145557262469,25
2008,8,10,6,0.9843990460640432,25
2009,9,10,6,0.9799838215604713,25
2010,10,10,6,0.9839071549993186,25
2011,11,10,6,0.9750785951638562,25
2012,12,10,6,0.9884195357513988,25
2013,13,10,6,0.9797087121717322,25
2014,14,10,6,0.9855737196335832,25
2015,15,10,6,0.9827178465119379,25
2016,16,10,6,0.9790619894717703,25
2017,17,10,6,0.9802056875056625,25
2018,18,10,6,0.9881782126421415,25
2019,19,10,6,0.9752989706572601,25
2020,20,10,6,0.9854944995110382,25
2021,21,10,6,0.9776603750613949,25
2022,22,10,6,0.9869864746519985,25
2023,23,10,6,0.9773765761444015,25
2024,24,10,6,0.9856178576204521,25
2025,25,10,6,0.9862705414102962,25
2026,26,10,6,0.9798339625495474,25
2027,27,10,6,0.9766285949524547,25
2028,28,10,6,0.97307297667516,25
2029,29,10,6,0.9774159897035993,25
2030,30,10,6,0.9822071970536669,25
2031,31,10,6,0.9825183586882164,25
2032,32,10,6,0.981042955319852,25
2033,33,10,6,0.9824419562297929,25
2034,34,10,6,0.9905162973673145,25
2035,35,10,6,0.9818622312677756,25
2036,36,10,6,0.9754844657742954,25
2037,37,10,6,0.981447820275439,25
2038,38,10,6,0.9704743856926427,25
2039,39,10,6,0.9803028084978027,25
2040,40,10,6,0.9874080628423478,25
2041,41,10,6,0.9753245915545306,25
2042,42,10,6,0.9845812131418813,25
2043,43,10,6,0.9776045919669668,25
2044,44,10,6,0.9834237328493335,25
2045,45,10,6,0.9848093150820731,25
2046,46,10,6,0.9819416050718464,25
2047,47,10,6,0.99039260112971,25
2048,48,10,6,0.9865471505858718,25
2049,49,10,6,0.9819771405842912,25
2050,50,10,6,0.9637966568614679,25
2051,51,10,6,0.9843116069575532,25
2052,52,10,6,0.981376013795024,25
2053,53,10,6,0.9779241060776983,25
2054,54,10,6,0.9804948962397986,25
2055,55,10,6,0.9859677953377942,25
2056,56,10,6,0.9867362147152199,25
2057,57,10,6,0.9773139148635889,25
2058,58,10,6,0.9769266326493511,25
2059,59,10,6,0.9811855954916,25
2060,60,10,6,0.9812216588882715,25
2061,61,10,6,0.9691321098037242,25
2062,62,10,6,0.97766356289724,25
2063,63,10,6,0.9765257817626006,25
2064,64,10,6,0.9849418568178696,25
2065,65,10,6,0.977842107343916,25
2066,66,10,6,0.983909878622387,25
2067,67,10,6,0.9846498162767311,25
2068,68,10,6,0.9788211166362759,25
2069,69,10,6,0.9828270137049983,25
2070,70,10,6,0.9780179857060413,25
2071,71,10,6,0.9812011508193123,25
2072,72,10,6,0.9764928527442231,25
2073,73,10,6,0.9841569710683042,25
2074,74,10,6,0.9800764998478326,25
2075,75,10,6,0.9838308533008804,25
2076,76,10,6,0.9835076815828632,25
2077,77,10,6,0.9827970078652697,25
2078,78,10,6,0.9758311051864826,25
2079,79,10,6,0.9846612756216099,25
2080,80,10,6,0.977134961648387,25
2081,81,10,6,0.9782306628055383,25
2082,82,10,6,0.9794858900089343,25
2083,83,10,6,0.9792456796996988,25
2084,84,10,6,0.9783406271811299,25
2085,85,10,6,0.9729970546972545,25
2086,86,10,6,0.9834528430799049,25
2087,87,10,6,0.9801221209408566,25
2088,88,10,6,0.9781594584518427,25
2089,89,10,6,0.9810072217309281,25
2090,90,10,6,0.9802997201875769,25
2091,91,10,6,0.9770929721967456,25
2092,92,10,6,0.9843130237073336,25
2093,93,10,6,0.9842578695323737,25
2094,94,10,6,0.9831757707273348,25
2095,95,10,6,0.9801268441969627,25
2096,96,10,6,0.9725990860185476,25
2097,97,10,6,0.9776915793751453,25
2098,98,10,6,0.9795002668687534,25
2099,99,10,6,0.9828476201842261,25
2100,0,10,7,0.9866103262351846,25
2101,1,10,7,0.9782888096917771,25
2102,2,10,7,0.9828183824083787,25
2103,3,10,7,0.989159825708455,25
2104,4,10,7,0.9877616442023511,25
2105,5,10,7,0.9828055114360997,25
2106,6,10,7,0.9875428494439146,25
2107,7,10,7,0.981543656558227,25
2108,8,10,7,0.9861338170348865,25
2109,9,10,7,0.9846613424394801,25
2110,10,10,7,0.9833178803325404,25
2111,11,10,7,0.9898196705451043,25
2112,12,10,7,0.9808952823718206,25
2113,13,10,7,0.9821956881396045,25
2114,14,10,7,0.985664924232677,25
2115,15,10,7,0.9765514262832159,25
2116,16,10,7,0.9813562425108855,25
2117,17,10,7,0.9833028497163151,25
2118,18,10,7,0.984253013800714,25
2119,19,10,7,0.9852291683367591,25
2120,20,10,7,0.9870635801598042,25
2121,21,10,7,0.9829044124600964,25
2122,22,10,7,0.9810313918759979,25
2123,23,10,7,0.9844000508709146,25
2124,24,10,7,0.9825943157699004,25
2125,25,10,7,0.9883890111095736,25
2126,26,10,7,0.9763691585016078,25
2127,27,10,7,0.9858750261874855,25
2128,28,10,7,0.9808578524314622,25
2129,29,10,7,0.983592186612527,25
2130,30,10,7,0.9851070134931016,25
2131,31,10,7,0.9867058377107059,25
2132,32,10,7,0.9862828183686508,25
2133,33,10,7,0.9821273425641993,25
2134,34,10,7,0.9782670140943155,25
2135,35,10,7,0.9879092786349043,25
2136,36,10,7,0.9851010068442476,25
2137,37,10,7,0.986122610187493,25
2138,38,10,7,0.9878351753278035,25
2139,39,10,7,0.9830409069648341,25
2140,40,10,7,0.9823743928078228,25
2141,41,10,7,0.9815451196424134,25
2142,42,10,7,0.9823178289968236,25
2143,43,10,7,0.9856665739938275,25
2144,44,10,7,0.9794701981850699,25
2145,45,10,7,0.9810248656028392,25
2146,46,10,7,0.9815316193671607,25
2147,47,10,7,0.9771336888877368,25
2148,48,10,7,0.9834029773807207,25
2149,49,10,7,0.9875682837160148,25
2150,50,10,7,0.9809009458755005,25
2151,51,10,7,0.9874283981619238,25
2152,52,10,7,0.9837615444442623,25
2153,53,10,7,0.9857337930894432,25
2154,54,10,7,0.9885643986267396,25
2155,55,10,7,0.984359462290543,25
2156,56,10,7,0.9787701154570817,25
2157,57,10,7,0.9789943160833514,25
2158,58,10,7,0.9833011614463218,25
2159,59,10,7,0.9841491172511406,25
2160,60,10,7,0.9831000434335254,25
2161,61,10,7,0.9785254148458621,25
2162,62,10,7,0.9874189849183338,25
2163,63,10,7,0.985446103411048,25
2164,64,10,7,0.981712691946378,25
2165,65,10,7,0.9842286560257573,25
2166,66,10,7,0.9833245377043969,25
2167,67,10,7,0.9859323124661621,25
2168,68,10,7,0.9876096828013667,25
2169,69,10,7,0.9873954498623563,25
2170,70,10,7,0.9777710577656711,25
2171,71,10,7,0.9855137770424761,25
2172,72,10,7,0.9839793499708359,25
2173,73,10,7,0.9790350307552769,25
2174,74,10,7,0.9825619700646236,25
2175,75,10,7,0.9818790053090161,25
2176,76,10,7,0.9817409938579378,25
2177,77,10,7,0.9828461796537047,25
2178,78,10,7,0.9835476314687044,25
2179,79,10,7,0.9795950885560231,25
2180,80,10,7,0.986624360245166,25
2181,81,10,7,0.9850999341013457,25
2182,82,10,7,0.9838801641935688,25
2183,83,10,7,0.9746675204941312,25
2184,84,10,7,0.983238098550847,25
2185,85,10,7,0.982453025230264,25
2186,86,10,7,0.9818079220000872,25
2187,87,10,7,0.982142419427263,25
2188,88,10,7,0.9846485010044036,25
2189,89,10,7,0.9883474038050077,25
2190,90,10,7,0.9873671868572584,25
2191,91,10,7,0.9752319562610962,25
2192,92,10,7,0.984517767812226,25
2193,93,10,7,0.9785691225979632,25
2194,94,10,7,0.9878385976052998,25
2195,95,10,7,0.9795160816881482,25
2196,96,10,7,0.9810729093588411,25
2197,97,10,7,0.9777803073473489,25
2198,98,10,7,0.980588101387941,25
2199,99,10,7,0.9828222463418289,25
2200,0,10,8,0.9894107492539898,25
2201,1,10,8,0.9893439322999832,25
2202,2,10,8,0.9815034461526304,25
2203,3,10,8,0.9850994459868303,25
2204,4,10,8,0.9848957355394431,25
2205,5,10,8,0.9845462228104672,25
2206,6,10,8,0.9855579106280816,25
2207,7,10,8,0.9823372461736601,25
2208,8,10,8,0.9855855579072358,25
2209,9,10,8,0.9838351207928067,25
2210,10,10,8,0.9813551118786974,25
2211,11,10,8,0.9808950375214365,25
2212,12,10,8,0.9819579267442653,25
2213,13,10,8,0.9824081567611157,25
2214,14,10,8,0.9878331546685397,25
2215,15,10,8,0.9855566518093493,25
2216,16,10,8,0.9843335388278924,25
2217,17,10,8,0.9873410778400092,25
2218,18,10,8,0.9856599822067867,25
2219,19,10,8,0.9835751902568085,25
2220,20,10,8,0.9836718198410743,25
2221,21,10,8,0.9824045602547313,25
2222,22,10,8,0.9831793715156041,25
2223,23,10,8,0.984465960940765,25
2224,24,10,8,0.9859360492179113,25
2225,25,10,8,0.986772933483494,25
2226,26,10,8,0.9835302687092835,25
2227,27,10,8,0.9863575677828511,25
2228,28,10,8,0.9854186366957988,25
2229,29,10,8,0.9871787115106468,25
2230,30,10,8,0.9860615552725055,25
2231,31,10,8,0.9863237488997462,25
2232,32,10,8,0.982601207005185,25
2233,33,10,8,0.9841439557766567,25
2234,34,10,8,0.9874473373056845,25
2235,35,10,8,0.9835100812474615,25
2236,36,10,8,0.9834221614664548,25
2237,37,10,8,0.9843068184013224,25
2238,38,10,8,0.9846200167614992,25
2239,39,10,8,0.9873027548726301,25
2240,40,10,8,0.9858762030501902,25
2241,41,10,8,0.9859345991541298,25
2242,42,10,8,0.9867358636257466,25
2243,43,10,8,0.9879132584753885,25
2244,44,10,8,0.9836117152686153,25
2245,45,10,8,0.9871413012280427,25
2246,46,10,8,0.9872396842578411,25
2247,47,10,8,0.9852373391812087,25
2248,48,10,8,0.9835037836469277,25
2249,49,10,8,0.9875657225179238,25
2250,50,10,8,0.9857613630823472,25
2251,51,10,8,0.9865644781031433,25
2252,52,10,8,0.9872059074251245,25
2253,53,10,8,0.9863338415572575,25
2254,54,10,8,0.9875449112964765,25
2255,55,10,8,0.9858068926266135,25
2256,56,10,8,0.9858923203633594,25
2257,57,10,8,0.9872810841856826,25
2258,58,10,8,0.9846818914317855,25
2259,59,10,8,0.9863589838045668,25
2260,60,10,8,0.9847378170336858,25
2261,61,10,8,0.9863267195582476,25
2262,62,10,8,0.9847348930289439,25
2263,63,10,8,0.9805364156170124,25
2264,64,10,8,0.9867900545670948,25
2265,65,10,8,0.9832464331660472,25
2266,66,10,8,0.9857979614239515,25
2267,67,10,8,0.9891216272801123,25
2268,68,10,8,0.9856671458121465,25
2269,69,10,8,0.9831365972489602,25
2270,70,10,8,0.9873842622704961,25
2271,71,10,8,0.9822169694157163,25
2272,72,10,8,0.9855456010051866,25
2273,73,10,8,0.982727118264147,25
2274,74,10,8,0.9828473033989845,25
2275,75,10,8,0.9840908937286026,25
2276,76,10,8,0.9875907825430127,25
2277,77,10,8,0.9870570848807781,25
2278,78,10,8,0.9843552864058631,25
2279,79,10,8,0.9861955260974659,25
2280,80,10,8,0.9815542285518444,25
2281,81,10,8,0.9835571947395183,25
2282,82,10,8,0.9893899118893036,25
2283,83,10,8,0.9847579931400561,25
2284,84,10,8,0.9841901325023427,25
2285,85,10,8,0.9858110775193006,25
2286,86,10,8,0.9843094323829474,25
2287,87,10,8,0.9869585018197509,25
2288,88,10,8,0.9853677212241464,25
2289,89,10,8,0.985007225744196,25
2290,90,10,8,0.9819766874661032,25
2291,91,10,8,0.9864235728931483,25
2292,92,10,8,0.9889541836024686,25
2293,93,10,8,0.9811014210521098,25
2294,94,10,8,0.9848663867816142,25
2295,95,10,8,0.9832047612677169,25
2296,96,10,8,0.9852426548780615,25
2297,97,10,8,0.9803262498058335,25
2298,98,10,8,0.9891410376784737,25
2299,99,10,8,0.9839319336637475,25
2300,0,10,9,0.985504176623123,25
2301,1,10,9,0.9872271203546712,25
2302,2,10,9,0.9861369319542448,25
2303,3,10,9,0.9872358691475003,25
2304,4,10,9,0.9868508475123992,25
2305,5,10,9,0.9862793586172561,25
2306,6,10,9,0.9868326519646894,25
2307,7,10,9,0.9871122047096517,25
2308,8,10,9,0.9859852217243705,25
2309,9,10,9,0.9865593099422061,25
2310,10,10,9,0.9867298679263352,25
2311,11,10,9,0.9858612853657631,25
2312,12,10,9,0.9859257124333298,25
2313,13,10,9,0.9864204319247695,25
2314,14,10,9,0.9870037118965187,25
2315,15,10,9,0.9863380377703435,25
2316,16,10,9,0.9884083741674787,25
2317,17,10,9,0.9880643213039905,25
2318,18,10,9,0.986398979221047,25
2319,19,10,9,0.9860894270998098,25
2320,20,10,9,0.986674103324124,25
2321,21,10,9,0.9874364516107185,25
2322,22,10,9,0.9873827137989246,25
2323,23,10,9,0.9854549558544913,25
2324,24,10,9,0.9874443609503691,25
2325,25,10,9,0.9870130929933255,25
2326,26,10,9,0.9866642127134084,25
2327,27,10,9,0.9871706702454085,25
2328,28,10,9,0.9868382561277423,25
2329,29,10,9,0.9868274712642998,25
2330,30,10,9,0.9864799824362946,25
2331,31,10,9,0.9870780556377393,25
2332,32,10,9,0.9861596555946649,25
2333,33,10,9,0.986379832587213,25
2334,34,10,9,0.9870886485663873,25
2335,35,10,9,0.9855444993793568,25
2336,36,10,9,0.9875280542349968,25
2337,37,10,9,0.9856762231293142,25
2338,38,10,9,0.9855942584313052,25
2339,39,10,9,0.9863388242418556,25
2340,40,10,9,0.9874191841940108,25
2341,41,10,9,0.9865657141218309,25
2342,42,10,9,0.985943316501981,25
2343,43,10,9,0.9866415992787713,25
2344,44,10,9,0.9870026934954511,25
2345,45,10,9,0.9868317826814769,25
2346,46,10,9,0.9874154829552204,25
2347,47,10,9,0.9859602076460529,25
2348,48,10,9,0.9883052883133906,25
2349,49,10,9,0.9884169572476827,25
2350,50,10,9,0.9859086934207171,25
2351,51,10,9,0.9873990290276117,25
2352,52,10,9,0.9868100610342787,25
2353,53,10,9,0.9858177538874476,25
2354,54,10,9,0.9864735346441504,25
2355,55,10,9,0.9855342070441548,25
2356,56,10,9,0.9861277447088458,25
2357,57,10,9,0.9864967756026813,25
2358,58,10,9,0.9869195575079494,25
2359,59,10,9,0.9872857676055388,25
2360,60,10,9,0.9857403000721637,25
2361,61,10,9,0.9857267331119172,25
2362,62,10,9,0.9871480902203622,25
2363,63,10,9,0.986515765917295,25
2364,64,10,9,0.9857447651889589,25
2365,65,10,9,0.9874723546931755,25
2366,66,10,9,0.9868173815737076,25
2367,67,10,9,0.9858799983173685,25
2368,68,10,9,0.9868099350537624,25
2369,69,10,9,0.9860175011406082,25
2370,70,10,9,0.986072917862553,25
2371,71,10,9,0.9868833012629745,25
2372,72,10,9,0.9866643975982275,25
2373,73,10,9,0.987577939015142,25
2374,74,10,9,0.9866856139420886,25
2375,75,10,9,0.9854537385259203,25
2376,76,10,9,0.9862654874749441,25
2377,77,10,9,0.9862859749966757,25
2378,78,10,9,0.9873274435034934,25
2379,79,10,9,0.9872081388432752,25
2380,80,10,9,0.9866057052163856,25
2381,81,10,9,0.9862973335609154,25
2382,82,10,9,0.9860429196678897,25
2383,83,10,9,0.9866726742496224,25
2384,84,10,9,0.9865425327597824,25
2385,85,10,9,0.9872692941650959,25
2386,86,10,9,0.9863506400447856,25
2387,87,10,9,0.985241434847459,25
2388,88,10,9,0.9860878488765019,25
2389,89,10,9,0.9860031868680529,25
2390,90,10,9,0.9856486849700211,25
2391,91,10,9,0.9866102190302793,25
2392,92,10,9,0.9871297351527484,25
2393,93,10,9,0.9866335282247999,25
2394,94,10,9,0.9863742518590158,25
2395,95,10,9,0.9878439784074303,25
2396,96,10,9,0.9853823118657736,25
2397,97,10,9,0.9871648223092913,25
2398,98,10,9,0.9869985074699631,25
2399,99,10,9,0.9865030869870002,25
2400,0,10,10,0.9873869501669361,25
2401,1,10,10,0.9873869501669361,25
2402,2,10,10,0.9873869501669361,25
2403,3,10,10,0.9873869501669361,25
2404,4,10,10,0.9873869501669361,25
2405,5,10,10,0.9873869501669361,25
2406,6,10,10,0.9873869501669361,25
2407,7,10,10,0.9873869501669361,25
2408,8,10,10,0.9873869501669361,25
2409,9,10,10,0.9873869501669361,25
2410,10,10,10,0.9873869501669361,25
2411,11,10,10,0.9873869501669361,25
2412,12,10,10,0.9873869501669361,25
2413,13,10,10,0.9873869501669361,25
2414,14,10,10,0.9873869501669361,25
2415,15,10,10,0.9873869501669361,25
2416,16,10,10,0.9873869501669361,25
2417,17,10,10,0.9873869501669361,25
2418,18,10,10,0.9873869501669361,25
2419,19,10,10,0.9873869501669361,25
2420,20,10,10,0.9873869501669361,25
2421,21,10,10,0.9873869501669361,25
2422,22,10,10,0.9873869501669361,25
2423,23,10,10,0.9873869501669361,25
2424,24,10,10,0.9873869501669361,25
2425,25,10,10,0.9873869501669361,25
2426,26,10,10,0.9873869501669361,25
2427,27,10,10,0.9873869501669361,25
2428,28,10,10,0.9873869501669361,25
2429,29,10,10,0.9873869501669361,25
2430,30,10,10,0.9873869501669361,25
2431,31,10,10,0.9873869501669361,25
2432,32,10,10,0.9873869501669361,25
2433,33,10,10,0.9873869501669361,25
2434,34,10,10,0.9873869501669361,25
2435,35,10,10,0.9873869501669361,25
2436,36,10,10,0.9873869501669361,25
2437,37,10,10,0.9873869501669361,25
2438,38,10,10,0.9873869501669361,25
2439,39,10,10,0.9873869501669361,25
2440,40,10,10,0.9873869501669361,25
2441,41,10,10,0.9873869501669361,25
2442,42,10,10,0.9873869501669361,25
2443,43,10,10,0.9873869501669361,25
2444,44,10,10,0.9873869501669361,25
2445,45,10,10,0.9873869501669361,25
2446,46,10,10,0.9873869501669361,25
2447,47,10,10,0.9873869501669361,25
2448,48,10,10,0.9873869501669361,25
2449,49,10,10,0.9873869501669361,25
2450,50,10,10,0.9873869501669361,25
2451,51,10,10,0.9873869501669361,25
2452,52,10,10,0.9873869501669361,25
2453,53,10,10,0.9873869501669361,25
2454,54,10,10,0.9873869501669361,25
2455,55,10,10,0.9873869501669361,25
2456,56,10,10,0.9873869501669361,25
2457,57,10,10,0.9873869501669361,25
2458,58,10,10,0.9873869501669361,25
2459,59,10,10,0.9873869501669361,25
2460,60,10,10,0.9873869501669361,25
2461,61,10,10,0.9873869501669361,25
2462,62,10,10,0.9873869501669361,25
2463,63,10,10,0.9873869501669361,25
2464,64,10,10,0.9873869501669361,25
2465,65,10,10,0.9873869501669361,25
2466,66,10,10,0.9873869501669361,25
2467,67,10,10,0.9873869501669361,25
2468,68,10,10,0.9873869501669361,25
2469,69,10,10,0.9873869501669361,25
2470,70,10,10,0.9873869501669361,25
2471,71,10,10,0.9873869501669361,25
2472,72,10,10,0.9873869501669361,25
2473,73,10,10,0.9873869501669361,25
2474,74,10,10,0.9873869501669361,25
2475,75,10,10,0.9873869501669361,25
2476,76,10,10,0.9873869501669361,25
2477,77,10,10,0.9873869501669361,25
2478,78,10,10,0.9873869501669361,25
2479,79,10,10,0.9873869501669361,25
2480,80,10,10,0.9873869501669361,25
2481,81,10,10,0.9873869501669361,25
2482,82,10,10,0.9873869501669361,25
2483,83,10,10,0.9873869501669361,25
2484,84,10,10,0.9873869501669361,25
2485,85,10,10,0.9873869501669361,25
2486,86,10,10,0.9873869501669361,25
2487,87,10,10,0.9873869501669361,25
2488,88,10,10,0.9873869501669361,25
2489,89,10,10,0.9873869501669361,25
2490,90,10,10,0.9873869501669361,25
2491,91,10,10,0.9873869501669361,25
2492,92,10,10,0.9873869501669361,25
2493,93,10,10,0.9873869501669361,25
2494,94,10,10,0.9873869501669361,25
2495,95,10,10,0.9873869501669361,25
2496,96,10,10,0.9873869501669361,25
2497,97,10,10,0.9873869501669361,25
2498,98,10,10,0.9873869501669361,25
2499,99,10,10,0.9873869501669361,25
2500,0,10,11,,25
2501,1,10,11,,25
2502,2,10,11,,25
2503,3,10,11,,25
2504,4,10,11,,25
2505,5,10,11,,25
2506,6,10,11,,25
2507,7,10,11,,25
2508,8,10,11,,25
2509,9,10,11,,25
2510,10,10,11,,25
2511,11,10,11,,25
2512,12,10,11,,25
2513,13,10,11,,25
2514,14,10,11,,25
2515,15,10,11,,25
2516,16,10,11,,25
2517,17,10,11,,25
2518,18,10,11,,25
2519,19,10,11,,25
2520,20,10,11,,25
2521,21,10,11,,25
2522,22,10,11,,25
2523,23,10,11,,25
2524,24,10,11,,25
2525,25,10,11,,25
2526,26,10,11,,25
2527,27,10,11,,25
2528,28,10,11,,25
2529,29,10,11,,25
2530,30,10,11,,25
2531,31,10,11,,25
2532,32,10,11,,25
2533,33,10,11,,25
2534,34,10,11,,25
2535,35,10,11,,25
2536,36,10,11,,25
2537,37,10,11,,25
2538,38,10,11,,25
2539,39,10,11,,25
2540,40,10,11,,25
2541,41,10,11,,25
2542,42,10,11,,25
2543,43,10,11,,25
2544,44,10,11,,25
2545,45,10,11,,25
2546,46,10,11,,25
2547,47,10,11,,25
2548,48,10,11,,25
2549,49,10,11,,25
2550,50,10,11,,25
2551,51,10,11,,25
2552,52,10,11,,25
2553,53,10,11,,25
2554,54,10,11,,25
2555,55,10,11,,25
2556,56,10,11,,25
2557,57,10,11,,25
2558,58,10,11,,25
2559,59,10,11,,25
2560,60,10,11,,25
2561,61,10,11,,25
2562,62,10,11,,25
2563,63,10,11,,25
2564,64,10,11,,25
2565,65,10,11,,25
2566,66,10,11,,25
2567,67,10,11,,25
2568,68,10,11,,25
2569,69,10,11,,25
2570,70,10,11,,25
2571,71,10,11,,25
2572,72,10,11,,25
2573,73,10,11,,25
2574,74,10,11,,25
2575,75,10,11,,25
2576,76,10,11,,25
2577,77,10,11,,25
2578,78,10,11,,25
2579,79,10,11,,25
2580,80,10,11,,25
2581,81,10,11,,25
2582,82,10,11,,25
2583,83,10,11,,25
