,Fragment,class,count,msum,n_pcr,perc,mut_sum,mut_avg,tot_mut,perc_mutations,pcr_set,More_than_4,More_than_9,n,>4,>9,nclones_pcr,nclones,nclones_bp
2663,F43,GOOD,21303,38987,4,54.64129068663913,373,20.72222222222222,378.0,98.67724867724868,83,373,373,376,99.20212765957449,99.20212765957449,7500.0,30000.0,588
2664,F13,GOOD,10404,13836,5,75.19514310494363,518,20.72,525.0,98.66666666666669,83,517,480,524,98.66412213740458,91.6030534351145,5000.0,25000.0,333
2665,F43,GOOD,21428,42132,5,50.859204405202696,373,20.72222222222222,378.0,98.67724867724868,83,373,373,376,99.20212765957449,99.20212765957449,7500.0,37500.0,735
2666,F13,GOOD,15187,21349,6,71.13682139678673,518,20.72,525.0,98.66666666666669,83,522,514,524,99.61832061068702,98.09160305343512,5000.0,30000.0,400
2667,F43,GOOD,21335,45435,6,46.95719159238472,373,20.72222222222222,378.0,98.67724867724868,83,374,373,377,99.20424403183024,98.93899204244032,7500.0,45000.0,882
2668,F13,GOOD,16156,23043,7,70.11239855921538,518,20.72,525.0,98.66666666666669,83,523,517,524,99.80916030534353,98.66412213740458,5000.0,35000.0,467
2669,F43,GOOD,21048,48618,7,43.29260767616932,373,20.72222222222222,378.0,98.67724867724868,83,374,373,377,99.20424403183024,98.93899204244032,7500.0,52500.0,1029
2670,F13,GOOD,17858,26051,8,68.55015162565736,518,20.72,525.0,98.66666666666669,83,523,518,524,99.80916030534353,98.85496183206108,5000.0,40000.0,533
2671,F43,GOOD,20460,51770,8,39.52095808383233,373,20.72222222222222,378.0,98.67724867724868,83,375,373,377,99.46949602122017,98.93899204244032,7500.0,60000.0,1176
2672,F13,GOOD,21020,32466,9,64.74465594776073,518,20.72,525.0,98.66666666666669,83,523,519,524,99.80916030534353,99.04580152671755,5000.0,45000.0,600
2673,F43,GOOD,19997,53411,9,37.439853213757466,373,20.72222222222222,378.0,98.67724867724868,83,375,373,377,99.46949602122017,98.93899204244032,7500.0,67500.0,1324
2674,F13,GOOD,21574,33962,10,63.52393851952181,518,20.72,525.0,98.66666666666669,83,523,520,524,99.80916030534353,99.23664122137404,5000.0,50000.0,667
2675,F43,GOOD,19068,55994,10,34.0536486052077,373,20.72222222222222,378.0,98.67724867724868,83,375,373,377,99.46949602122017,98.93899204244032,7500.0,75000.0,1471
2676,F13,GOOD,23833,39776,11,59.91804102976669,518,20.72,525.0,98.66666666666669,83,524,522,524,100.0,99.61832061068702,5000.0,55000.0,733
2677,F43,GOOD,18539,57236,11,32.390453560696066,373,20.72222222222222,378.0,98.67724867724868,83,375,373,377,99.46949602122017,98.93899204244032,7500.0,82500.0,1618
2678,F13,GOOD,24626,42042,12,58.574758574758576,518,20.72,525.0,98.66666666666669,83,524,522,524,100.0,99.61832061068702,5000.0,60000.0,800
2679,F43,GOOD,18441,57497,12,32.07297772057672,373,20.72222222222222,378.0,98.67724867724868,83,375,373,377,99.46949602122017,98.93899204244032,7500.0,90000.0,1765
2680,F13,GOOD,24627,42043,13,58.57574388126442,518,20.72,525.0,98.66666666666669,83,524,522,524,100.0,99.61832061068702,5000.0,65000.0,867
2681,F43,GOOD,17640,59232,13,29.78119935170178,373,20.72222222222222,378.0,98.67724867724868,83,375,373,377,99.46949602122017,98.93899204244032,7500.0,97500.0,1912
2682,F13,GOOD,24627,42044,14,58.57435068023975,518,20.72,525.0,98.66666666666669,83,524,522,524,100.0,99.61832061068702,5000.0,70000.0,933
2683,F43,GOOD,17205,59935,14,28.70609827312922,373,20.72222222222222,378.0,98.67724867724868,83,375,373,377,99.46949602122017,98.93899204244032,7500.0,105000.0,2059
2684,F13,GOOD,25261,44089,15,57.29547052552791,518,20.72,525.0,98.66666666666669,83,524,522,524,100.0,99.61832061068702,5000.0,75000.0,1000
2685,F43,GOOD,16897,60430,15,27.961277511169943,373,20.72222222222222,378.0,98.67724867724868,83,375,373,377,99.46949602122017,98.93899204244032,7500.0,112500.0,2206
2686,F13,GOOD,25521,45010,16,56.70073317040658,518,20.72,525.0,98.66666666666669,83,524,522,524,100.0,99.61832061068702,5000.0,80000.0,1067
2687,F43,GOOD,15924,61828,16,25.75532121368959,373,20.72222222222222,378.0,98.67724867724868,83,375,373,377,99.46949602122017,98.93899204244032,7500.0,120000.0,2353
2688,F13,GOOD,6,7,1,85.71428571428571,6,1.0,525.0,1.1428571428571428,84,0,0,6,0.0,0.0,5000.0,5000.0,67
2689,F43,GOOD,9073,10887,1,83.33792596674934,373,20.72222222222222,378.0,98.67724867724868,84,370,332,374,98.93048128342244,88.77005347593582,7500.0,7500.0,147
2690,F13,GOOD,7199,9089,2,79.20563318296843,518,20.72,525.0,98.66666666666669,84,498,396,524,95.0381679389313,75.57251908396947,5000.0,10000.0,133
2691,F43,GOOD,14652,19383,2,75.59201362018263,373,20.72222222222222,378.0,98.67724867724868,84,373,370,375,99.46666666666668,98.66666666666669,7500.0,15000.0,294
2692,F13,GOOD,9851,12816,3,76.86485642946317,518,20.72,525.0,98.66666666666669,84,510,477,524,97.32824427480917,91.03053435114504,5000.0,15000.0,200
2693,F43,GOOD,19590,30714,3,63.78198866966205,373,20.72222222222222,378.0,98.67724867724868,84,373,373,375,99.46666666666668,99.46666666666668,7500.0,22500.0,441
2694,F13,GOOD,12326,16502,4,74.69397648769846,518,20.72,525.0,98.66666666666669,84,516,503,524,98.47328244274809,95.99236641221374,5000.0,20000.0,267
2695,F43,GOOD,20467,33767,4,60.61243225634495,373,20.72222222222222,378.0,98.67724867724868,84,373,373,376,99.20212765957449,99.20212765957449,7500.0,30000.0,588
2696,F13,GOOD,14530,19875,5,73.10691823899371,518,20.72,525.0,98.66666666666669,84,518,511,524,98.85496183206108,97.51908396946564,5000.0,25000.0,333
2697,F43,GOOD,21491,38879,5,55.27662748527483,373,20.72222222222222,378.0,98.67724867724868,84,373,373,377,98.93899204244032,98.93899204244032,7500.0,37500.0,735
2698,F13,GOOD,14531,19877,6,73.10459324847814,518,20.72,525.0,98.66666666666669,84,518,511,524,98.85496183206108,97.51908396946564,5000.0,30000.0,400
2699,F43,GOOD,21831,43769,6,49.87776736959949,373,20.72222222222222,378.0,98.67724867724868,84,374,373,377,99.20424403183024,98.93899204244032,7500.0,45000.0,882
2700,F13,GOOD,16553,23150,7,71.50323974082073,518,20.72,525.0,98.66666666666669,84,519,516,524,99.04580152671755,98.47328244274809,5000.0,35000.0,467
2701,F43,GOOD,21855,44294,7,49.34076850137716,373,20.72222222222222,378.0,98.67724867724868,84,374,373,377,99.20424403183024,98.93899204244032,7500.0,52500.0,1029
2702,F13,GOOD,16553,23150,8,71.50323974082073,518,20.72,525.0,98.66666666666669,84,519,516,524,99.04580152671755,98.47328244274809,5000.0,40000.0,533
2703,F43,GOOD,21686,46066,8,47.075934528719664,373,20.72222222222222,378.0,98.67724867724868,84,374,373,377,99.20424403183024,98.93899204244032,7500.0,60000.0,1176
2704,F13,GOOD,17797,25489,9,69.82227627604064,518,20.72,525.0,98.66666666666669,84,520,517,524,99.23664122137404,98.66412213740458,5000.0,45000.0,600
2705,F43,GOOD,20934,50510,9,41.44525836468026,373,20.72222222222222,378.0,98.67724867724868,84,374,373,377,99.20424403183024,98.93899204244032,7500.0,67500.0,1324
2706,F13,GOOD,20948,31899,10,65.66977021223236,518,20.72,525.0,98.66666666666669,84,522,519,524,99.61832061068702,99.04580152671755,5000.0,50000.0,667
2707,F43,GOOD,20458,52261,10,39.14582575917032,373,20.72222222222222,378.0,98.67724867724868,84,374,373,377,99.20424403183024,98.93899204244032,7500.0,75000.0,1471
2708,F13,GOOD,23343,37904,11,61.58452933727311,518,20.72,525.0,98.66666666666669,84,523,521,524,99.80916030534353,99.42748091603052,5000.0,55000.0,733
2709,F43,GOOD,19996,53928,11,37.0790683874796,373,20.72222222222222,378.0,98.67724867724868,84,374,373,377,99.20424403183024,98.93899204244032,7500.0,82500.0,1618
2710,F13,GOOD,24113,40077,12,60.1666791426504,518,20.72,525.0,98.66666666666669,84,523,522,524,99.80916030534353,99.61832061068702,5000.0,60000.0,800
2711,F43,GOOD,19359,55615,12,34.80895441877191,373,20.72222222222222,378.0,98.67724867724868,84,374,373,377,99.20424403183024,98.93899204244032,7500.0,90000.0,1765
2712,F13,GOOD,24562,41396,13,59.33423519180597,518,20.72,525.0,98.66666666666669,84,523,522,524,99.80916030534353,99.61832061068702,5000.0,65000.0,867
2713,F43,GOOD,18642,57306,13,32.53062506543817,373,20.72222222222222,378.0,98.67724867724868,84,374,373,377,99.20424403183024,98.93899204244032,7500.0,97500.0,1912
2714,F13,GOOD,24930,42536,14,58.609178107955614,518,20.72,525.0,98.66666666666669,84,523,522,524,99.80916030534353,99.61832061068702,5000.0,70000.0,933
2715,F43,GOOD,17673,59189,14,29.858588589095948,373,20.72222222222222,378.0,98.67724867724868,84,374,373,377,99.20424403183024,98.93899204244032,7500.0,105000.0,2059
2716,F13,GOOD,25308,44059,15,57.44115844662838,518,20.72,525.0,98.66666666666669,84,524,522,524,100.0,99.61832061068702,5000.0,75000.0,1000
2717,F43,GOOD,16819,60394,15,27.848792926449644,373,20.72222222222222,378.0,98.67724867724868,84,375,373,377,99.46949602122017,98.93899204244032,7500.0,112500.0,2206
2718,F13,GOOD,25521,45010,16,56.70073317040658,518,20.72,525.0,98.66666666666669,84,524,522,524,100.0,99.61832061068702,5000.0,80000.0,1067
2719,F43,GOOD,15924,61828,16,25.75532121368959,373,20.72222222222222,378.0,98.67724867724868,84,375,373,377,99.46949602122017,98.93899204244032,7500.0,120000.0,2353
2720,F13,GOOD,3937,4836,1,81.41025641025641,514,20.56,525.0,97.90476190476193,85,398,200,517,76.9825918762089,38.684719535783366,5000.0,5000.0,67
2721,F43,GOOD,7877,9143,1,86.15334135404134,373,20.72222222222222,378.0,98.67724867724868,85,361,312,374,96.524064171123,83.42245989304813,7500.0,7500.0,147
2722,F13,GOOD,3937,4836,2,81.41025641025641,514,20.56,525.0,97.90476190476193,85,398,200,517,76.9825918762089,38.684719535783366,5000.0,10000.0,133
2723,F43,GOOD,14191,18515,2,76.64596273291926,373,20.72222222222222,378.0,98.67724867724868,85,373,370,374,99.73262032085562,98.93048128342244,7500.0,15000.0,294
2724,F13,GOOD,7436,9358,3,79.46142338106434,518,20.72,525.0,98.66666666666669,85,500,401,521,95.96928982725528,76.96737044145874,5000.0,15000.0,200
2725,F43,GOOD,14970,19874,3,75.32454463117642,373,20.72222222222222,378.0,98.67724867724868,85,373,372,374,99.73262032085562,99.46524064171123,7500.0,22500.0,441
2726,F13,GOOD,13512,18250,4,74.03835616438356,518,20.72,525.0,98.66666666666669,85,518,510,524,98.85496183206108,97.32824427480917,5000.0,20000.0,267
2727,F43,GOOD,18054,26211,4,68.87947808172142,373,20.72222222222222,378.0,98.67724867724868,85,373,373,374,99.73262032085562,99.73262032085562,7500.0,30000.0,588
2728,F13,GOOD,15417,21459,5,71.84398154620439,518,20.72,525.0,98.66666666666669,85,519,514,524,99.04580152671755,98.09160305343512,5000.0,25000.0,333
2729,F43,GOOD,21023,35675,5,58.9292221443588,373,20.72222222222222,378.0,98.67724867724868,85,373,373,375,99.46666666666668,99.46666666666668,7500.0,37500.0,735
2730,F13,GOOD,16839,24083,6,69.9206909438193,518,20.72,525.0,98.66666666666669,85,521,515,524,99.42748091603052,98.2824427480916,5000.0,30000.0,400
2731,F43,GOOD,21497,40340,6,53.28953891918691,373,20.72222222222222,378.0,98.67724867724868,85,373,373,376,99.20212765957449,99.20212765957449,7500.0,45000.0,882
2732,F13,GOOD,19608,29340,7,66.83026584867076,518,20.72,525.0,98.66666666666669,85,523,518,524,99.80916030534353,98.85496183206108,5000.0,35000.0,467
2733,F43,GOOD,21592,43431,7,49.7156409016601,373,20.72222222222222,378.0,98.67724867724868,85,373,373,377,98.93899204244032,98.93899204244032,7500.0,52500.0,1029
2734,F13,GOOD,20577,31435,8,65.45888341021154,518,20.72,525.0,98.66666666666669,85,523,519,524,99.80916030534353,99.04580152671755,5000.0,40000.0,533
2735,F43,GOOD,21222,48495,8,43.76121249613362,373,20.72222222222222,378.0,98.67724867724868,85,374,373,377,99.20424403183024,98.93899204244032,7500.0,60000.0,1176
2736,F13,GOOD,23038,37490,9,61.451053614297145,518,20.72,525.0,98.66666666666669,85,524,521,524,100.0,99.42748091603052,5000.0,45000.0,600
2737,F43,GOOD,20826,50591,9,41.1654246802791,373,20.72222222222222,378.0,98.67724867724868,85,374,373,377,99.20424403183024,98.93899204244032,7500.0,67500.0,1324
2738,F13,GOOD,23871,39759,10,60.03923639930582,518,20.72,525.0,98.66666666666669,85,524,522,524,100.0,99.61832061068702,5000.0,50000.0,667
2739,F43,GOOD,20193,52791,10,38.2508382110587,373,20.72222222222222,378.0,98.67724867724868,85,374,373,377,99.20424403183024,98.93899204244032,7500.0,75000.0,1471
2740,F13,GOOD,24213,40762,11,59.40091261469015,518,20.72,525.0,98.66666666666669,85,524,522,524,100.0,99.61832061068702,5000.0,55000.0,733
2741,F43,GOOD,19305,55258,11,34.93611784718954,373,20.72222222222222,378.0,98.67724867724868,85,374,373,377,99.20424403183024,98.93899204244032,7500.0,82500.0,1618
2742,F13,GOOD,24213,40762,12,59.40091261469015,518,20.72,525.0,98.66666666666669,85,524,522,524,100.0,99.61832061068702,5000.0,60000.0,800
2743,F43,GOOD,18734,56380,12,33.22809506917346,373,20.72222222222222,378.0,98.67724867724868,85,374,373,377,99.20424403183024,98.93899204244032,7500.0,90000.0,1765
2744,F13,GOOD,24618,41982,13,58.63941689295413,518,20.72,525.0,98.66666666666669,85,524,522,524,100.0,99.61832061068702,5000.0,65000.0,867
2745,F43,GOOD,18055,58147,13,31.0506131012778,373,20.72222222222222,378.0,98.67724867724868,85,374,373,377,99.20424403183024,98.93899204244032,7500.0,97500.0,1912
2746,F13,GOOD,25308,44059,14,57.44115844662838,518,20.72,525.0,98.66666666666669,85,524,522,524,100.0,99.61832061068702,5000.0,70000.0,933
2747,F43,GOOD,17300,59528,14,29.06195403843569,373,20.72222222222222,378.0,98.67724867724868,85,375,373,377,99.46949602122017,98.93899204244032,7500.0,105000.0,2059
2748,F13,GOOD,25308,44059,15,57.44115844662838,518,20.72,525.0,98.66666666666669,85,524,522,524,100.0,99.61832061068702,5000.0,75000.0,1000
2749,F43,GOOD,16819,60394,15,27.848792926449644,373,20.72222222222222,378.0,98.67724867724868,85,375,373,377,99.46949602122017,98.93899204244032,7500.0,112500.0,2206
2750,F13,GOOD,25521,45010,16,56.70073317040658,518,20.72,525.0,98.66666666666669,85,524,522,524,100.0,99.61832061068702,5000.0,80000.0,1067
2751,F43,GOOD,15924,61828,16,25.75532121368959,373,20.72222222222222,378.0,98.67724867724868,85,375,373,377,99.46949602122017,98.93899204244032,7500.0,120000.0,2353
2752,F13,GOOD,3356,4167,1,80.53755699544037,510,20.4,525.0,97.14285714285714,86,364,168,512,71.09375,32.8125,5000.0,5000.0,67
2753,F43,GOOD,9474,11611,1,81.59503918697787,373,20.72222222222222,378.0,98.67724867724868,86,371,337,373,99.46380697050938,90.3485254691689,7500.0,7500.0,147
2754,F13,GOOD,3362,4174,2,80.54623862002876,510,20.4,525.0,97.14285714285714,86,364,168,512,71.09375,32.8125,5000.0,10000.0,133
2755,F43,GOOD,14894,20142,2,73.94499056697448,373,20.72222222222222,378.0,98.67724867724868,86,372,371,374,99.46524064171123,99.19786096256684,7500.0,15000.0,294
2756,F13,GOOD,5153,6509,3,79.16730680596098,517,20.68,525.0,98.47619047619048,86,466,303,523,89.10133843212236,57.93499043977055,5000.0,15000.0,200
2757,F43,GOOD,18420,27638,3,66.64736956364425,373,20.72222222222222,378.0,98.67724867724868,86,373,372,374,99.73262032085562,99.46524064171123,7500.0,22500.0,441
2758,F13,GOOD,5156,6514,4,79.15259441203561,517,20.68,525.0,98.47619047619048,86,466,303,523,89.10133843212236,57.93499043977055,5000.0,20000.0,267
2759,F43,GOOD,20364,34172,4,59.59264895235865,373,20.72222222222222,378.0,98.67724867724868,86,373,373,374,99.73262032085562,99.73262032085562,7500.0,30000.0,588
2760,F13,GOOD,12940,17639,5,73.36016780996655,518,20.72,525.0,98.66666666666669,86,519,511,524,99.04580152671755,97.51908396946564,5000.0,25000.0,333
2761,F43,GOOD,21304,38532,5,55.2891103498391,373,20.72222222222222,378.0,98.67724867724868,86,373,373,375,99.46666666666668,99.46666666666668,7500.0,37500.0,735
2762,F13,GOOD,17240,24765,6,69.61437512618615,518,20.72,525.0,98.66666666666669,86,523,518,524,99.80916030534353,98.85496183206108,5000.0,30000.0,400
2763,F43,GOOD,21718,42431,6,51.18427564752186,373,20.72222222222222,378.0,98.67724867724868,86,373,373,376,99.20212765957449,99.20212765957449,7500.0,45000.0,882
2764,F13,GOOD,18594,27270,7,68.18481848184818,518,20.72,525.0,98.66666666666669,86,523,518,524,99.80916030534353,98.85496183206108,5000.0,35000.0,467
2765,F43,GOOD,21494,46799,7,45.92833180196158,373,20.72222222222222,378.0,98.67724867724868,86,374,373,377,99.20424403183024,98.93899204244032,7500.0,52500.0,1029
2766,F13,GOOD,20084,30144,8,66.62685774946921,518,20.72,525.0,98.66666666666669,86,523,519,524,99.80916030534353,99.04580152671755,5000.0,40000.0,533
2767,F43,GOOD,21432,47262,8,45.34721340611908,373,20.72222222222222,378.0,98.67724867724868,86,374,373,377,99.20424403183024,98.93899204244032,7500.0,60000.0,1176
2768,F13,GOOD,20728,31547,9,65.70513836497923,518,20.72,525.0,98.66666666666669,86,523,519,524,99.80916030534353,99.04580152671755,5000.0,45000.0,600
2769,F43,GOOD,20749,50635,9,40.97758467463217,373,20.72222222222222,378.0,98.67724867724868,86,374,373,377,99.20424403183024,98.93899204244032,7500.0,67500.0,1324
2770,F13,GOOD,21396,33189,10,64.46714272801229,518,20.72,525.0,98.66666666666669,86,523,519,524,99.80916030534353,99.04580152671755,5000.0,50000.0,667
2771,F43,GOOD,19954,54012,10,36.9436421535955,373,20.72222222222222,378.0,98.67724867724868,86,374,373,377,99.20424403183024,98.93899204244032,7500.0,75000.0,1471
2772,F13,GOOD,22273,35339,11,63.02668439967175,518,20.72,525.0,98.66666666666669,86,523,520,524,99.80916030534353,99.23664122137404,5000.0,55000.0,733
2773,F43,GOOD,18764,56843,11,33.01022113540805,373,20.72222222222222,378.0,98.67724867724868,86,374,373,377,99.20424403183024,98.93899204244032,7500.0,82500.0,1618
2774,F13,GOOD,23705,39261,12,60.377983240365765,518,20.72,525.0,98.66666666666669,86,524,521,524,100.0,99.42748091603052,5000.0,60000.0,800
2775,F43,GOOD,18320,57979,12,31.597647424067333,373,20.72222222222222,378.0,98.67724867724868,86,374,373,377,99.20424403183024,98.93899204244032,7500.0,90000.0,1765
2776,F13,GOOD,23705,39262,13,60.37644541796139,518,20.72,525.0,98.66666666666669,86,524,521,524,100.0,99.42748091603052,5000.0,65000.0,867
2777,F43,GOOD,17876,58754,13,30.425162542124788,373,20.72222222222222,378.0,98.67724867724868,86,374,373,377,99.20424403183024,98.93899204244032,7500.0,97500.0,1912
2778,F13,GOOD,24492,41440,14,59.102316602316606,518,20.72,525.0,98.66666666666669,86,524,522,524,100.0,99.61832061068702,5000.0,70000.0,933
2779,F43,GOOD,17129,60082,14,28.50937052694651,373,20.72222222222222,378.0,98.67724867724868,86,374,373,377,99.20424403183024,98.93899204244032,7500.0,105000.0,2059
2780,F13,GOOD,25177,43521,15,57.85023322074401,518,20.72,525.0,98.66666666666669,86,524,522,524,100.0,99.61832061068702,5000.0,75000.0,1000
2781,F43,GOOD,16733,60786,15,27.52772019872997,373,20.72222222222222,378.0,98.67724867724868,86,374,373,377,99.20424403183024,98.93899204244032,7500.0,112500.0,2206
2782,F13,GOOD,25521,45010,16,56.70073317040658,518,20.72,525.0,98.66666666666669,86,524,522,524,100.0,99.61832061068702,5000.0,80000.0,1067
2783,F43,GOOD,15924,61828,16,25.75532121368959,373,20.72222222222222,378.0,98.67724867724868,86,375,373,377,99.46949602122017,98.93899204244032,7500.0,120000.0,2353
2784,F13,GOOD,3,5,1,60.0,3,1.0,525.0,0.5714285714285714,87,0,0,3,0.0,0.0,5000.0,5000.0,67
2785,F43,GOOD,11155,13756,1,81.0918871765048,373,20.72222222222222,378.0,98.67724867724868,87,373,360,374,99.73262032085562,96.2566844919786,7500.0,7500.0,147
2786,F13,GOOD,2987,3675,2,81.27891156462586,507,20.28,525.0,96.57142857142856,87,333,139,509,65.42239685658153,27.308447937131632,5000.0,10000.0,133
2787,F43,GOOD,17875,26148,2,68.36086890010708,373,20.72222222222222,378.0,98.67724867724868,87,373,373,375,99.46666666666668,99.46666666666668,7500.0,15000.0,294
2788,F13,GOOD,6246,7827,3,79.8006899195094,517,20.68,525.0,98.47619047619048,87,484,337,520,93.07692307692308,64.8076923076923,5000.0,15000.0,200
2789,F43,GOOD,20677,34013,3,60.79146208802517,373,20.72222222222222,378.0,98.67724867724868,87,373,373,375,99.46666666666668,99.46666666666668,7500.0,22500.0,441
2790,F13,GOOD,6248,7832,4,79.7752808988764,517,20.68,525.0,98.47619047619048,87,484,337,520,93.07692307692308,64.8076923076923,5000.0,20000.0,267
2791,F43,GOOD,21433,38441,4,55.75557347623631,373,20.72222222222222,378.0,98.67724867724868,87,373,373,375,99.46666666666668,99.46666666666668,7500.0,30000.0,588
2792,F13,GOOD,9440,12156,5,77.65712405396512,518,20.72,525.0,98.66666666666669,87,511,462,522,97.8927203065134,88.50574712643679,5000.0,25000.0,333
2793,F43,GOOD,21574,39209,5,55.02308143538473,373,20.72222222222222,378.0,98.67724867724868,87,373,373,375,99.46666666666668,99.46666666666668,7500.0,37500.0,735
2794,F13,GOOD,11468,15171,6,75.59158921626789,518,20.72,525.0,98.66666666666669,87,516,498,524,98.47328244274809,95.0381679389313,5000.0,30000.0,400
2795,F43,GOOD,21861,43754,6,49.96343191479637,373,20.72222222222222,378.0,98.67724867724868,87,373,373,375,99.46666666666668,99.46666666666668,7500.0,45000.0,882
2796,F13,GOOD,13491,18399,7,73.32463720854395,518,20.72,525.0,98.66666666666669,87,518,508,524,98.85496183206108,96.94656488549616,5000.0,35000.0,467
2797,F43,GOOD,21480,46899,7,45.80055011833941,373,20.72222222222222,378.0,98.67724867724868,87,373,373,375,99.46666666666668,99.46666666666668,7500.0,52500.0,1029
2798,F13,GOOD,14365,19871,8,72.29127874792411,518,20.72,525.0,98.66666666666669,87,518,511,524,98.85496183206108,97.51908396946564,5000.0,40000.0,533
2799,F43,GOOD,20904,50300,8,41.558648111332005,373,20.72222222222222,378.0,98.67724867724868,87,373,373,375,99.46666666666668,99.46666666666668,7500.0,60000.0,1176
2800,F13,GOOD,15346,21578,9,71.11873204189452,518,20.72,525.0,98.66666666666669,87,519,513,524,99.04580152671755,97.90076335877863,5000.0,45000.0,600
2801,F43,GOOD,20313,52592,9,38.62374505628232,373,20.72222222222222,378.0,98.67724867724868,87,373,373,375,99.46666666666668,99.46666666666668,7500.0,67500.0,1324
2802,F13,GOOD,15348,21580,10,71.12140871177016,518,20.72,525.0,98.66666666666669,87,519,513,524,99.04580152671755,97.90076335877863,5000.0,50000.0,667
2803,F43,GOOD,19915,53736,10,37.06081584040494,373,20.72222222222222,378.0,98.67724867724868,87,373,373,376,99.20212765957449,99.20212765957449,7500.0,75000.0,1471
2804,F13,GOOD,16990,24501,11,69.34410840373863,518,20.72,525.0,98.66666666666669,87,522,516,524,99.61832061068702,98.47328244274809,5000.0,55000.0,733
2805,F43,GOOD,18884,56309,11,33.536379619599,373,20.72222222222222,378.0,98.67724867724868,87,374,373,376,99.46808510638296,99.20212765957449,7500.0,82500.0,1618
2806,F13,GOOD,20625,31609,12,65.25040336612989,518,20.72,525.0,98.66666666666669,87,522,518,524,99.61832061068702,98.85496183206108,5000.0,60000.0,800
2807,F43,GOOD,18281,57700,12,31.68284228769497,373,20.72222222222222,378.0,98.67724867724868,87,374,373,376,99.46808510638296,99.20212765957449,7500.0,90000.0,1765
2808,F13,GOOD,21877,34378,13,63.63662807609518,518,20.72,525.0,98.66666666666669,87,523,519,524,99.80916030534353,99.04580152671755,5000.0,65000.0,867
2809,F43,GOOD,17951,58288,13,30.797076585231952,373,20.72222222222222,378.0,98.67724867724868,87,374,373,376,99.46808510638296,99.20212765957449,7500.0,97500.0,1912
2810,F13,GOOD,22264,35519,14,62.68194487457417,518,20.72,525.0,98.66666666666669,87,523,519,524,99.80916030534353,99.04580152671755,5000.0,70000.0,933
2811,F43,GOOD,17060,60011,14,28.428121511056307,373,20.72222222222222,378.0,98.67724867724868,87,375,373,376,99.7340425531915,99.20212765957449,7500.0,105000.0,2059
2812,F13,GOOD,24341,41152,15,59.149008553654745,518,20.72,525.0,98.66666666666669,87,524,521,524,100.0,99.42748091603052,5000.0,75000.0,1000
2813,F43,GOOD,16535,60943,15,27.13191014554584,373,20.72222222222222,378.0,98.67724867724868,87,375,373,376,99.7340425531915,99.20212765957449,7500.0,112500.0,2206
2814,F13,GOOD,25521,45010,16,56.70073317040658,518,20.72,525.0,98.66666666666669,87,524,522,524,100.0,99.61832061068702,5000.0,80000.0,1067
2815,F43,GOOD,15924,61828,16,25.75532121368959,373,20.72222222222222,378.0,98.67724867724868,87,375,373,377,99.46949602122017,98.93899204244032,7500.0,120000.0,2353
2816,F13,GOOD,3356,4167,1,80.53755699544037,510,20.4,525.0,97.14285714285714,88,364,168,512,71.09375,32.8125,5000.0,5000.0,67
2817,F43,GOOD,9474,11611,1,81.59503918697787,373,20.72222222222222,378.0,98.67724867724868,88,371,337,373,99.46380697050938,90.3485254691689,7500.0,7500.0,147
2818,F13,GOOD,5855,7501,2,78.0562591654446,517,20.68,525.0,98.47619047619048,88,482,336,522,92.33716475095784,64.36781609195403,5000.0,10000.0,133
2819,F43,GOOD,16346,22996,2,71.08192729170291,373,20.72222222222222,378.0,98.67724867724868,88,373,373,375,99.46666666666668,99.46666666666668,7500.0,15000.0,294
2820,F13,GOOD,8625,11284,3,76.43566111308047,518,20.72,525.0,98.66666666666669,88,513,447,523,98.08795411089864,85.46845124282983,5000.0,15000.0,200
2821,F43,GOOD,20116,32983,3,60.98899433041264,373,20.72222222222222,378.0,98.67724867724868,88,373,373,375,99.46666666666668,99.46666666666668,7500.0,22500.0,441
2822,F13,GOOD,11526,15415,4,74.77132662990593,518,20.72,525.0,98.66666666666669,88,520,502,524,99.23664122137404,95.80152671755724,5000.0,20000.0,267
2823,F43,GOOD,20426,33937,4,60.1879954032472,373,20.72222222222222,378.0,98.67724867724868,88,373,373,375,99.46666666666668,99.46666666666668,7500.0,30000.0,588
2824,F13,GOOD,11530,15420,5,74.77302204928664,518,20.72,525.0,98.66666666666669,88,520,502,524,99.23664122137404,95.80152671755724,5000.0,25000.0,333
2825,F43,GOOD,21022,37701,5,55.75979416991592,373,20.72222222222222,378.0,98.67724867724868,88,373,373,375,99.46666666666668,99.46666666666668,7500.0,37500.0,735
2826,F13,GOOD,11532,15423,6,74.77144524411592,518,20.72,525.0,98.66666666666669,88,520,502,524,99.23664122137404,95.80152671755724,5000.0,30000.0,400
2827,F43,GOOD,21559,42790,6,50.383267118485634,373,20.72222222222222,378.0,98.67724867724868,88,373,373,375,99.46666666666668,99.46666666666668,7500.0,45000.0,882
2828,F13,GOOD,13643,18664,7,73.09794256322331,518,20.72,525.0,98.66666666666669,88,521,512,524,99.42748091603052,97.70992366412212,5000.0,35000.0,467
2829,F43,GOOD,21462,46210,7,46.44449253408353,373,20.72222222222222,378.0,98.67724867724868,88,373,373,375,99.46666666666668,99.46666666666668,7500.0,52500.0,1029
2830,F13,GOOD,13645,18666,8,73.10082502946533,518,20.72,525.0,98.66666666666669,88,521,512,524,99.42748091603052,97.70992366412212,5000.0,40000.0,533
